	Estimate	Std..Error	z.value	Pr...z..
chr6_27463112	59.3243614272062	29.6833464171217	1.99857390044767	0.0456544766486661
chr7_27205381	31.2937528459561	15.6848568237825	1.99515706120481	0.0460257525409009
chr7_113723025	75.9161874003266	38.0744034694273	1.99389039571651	0.0461640337724903
chr1_50892674	39.0286195101198	19.5797235392242	1.99331821166594	0.0462266134343212
chr14_38071393	19.0941341306063	9.58168695366017	1.99277373837729	0.0462862286858403
chr1_119528848	13.859859474858	6.95602884702813	1.99249597430572	0.0463166664448851
chr20_42544794	51.6470213117594	25.9449398350598	1.99063947112986	0.0465205375712165
chr4_85402497	28.955925806719	14.5501182573295	1.99008181889744	0.0465819232440114
chr14_26674202	11.3860695922371	5.7237604518205	1.98926382193645	0.0466720906839055
chr6_10398698	19.1135868774081	9.61171049548001	1.98857288579347	0.0467483666582022
chr6_10881949	29.1304443816528	14.6543904509305	1.9878305057583	0.0468304386665466
chr2_176974060	21.6976817365755	10.9252741743208	1.98600798390714	0.0470324374078206
chr14_60977353	94.7404713979059	47.7220578373411	1.98525536599502	0.0471160671998606
chr7_27282444	41.374479167859	20.8830125893297	1.98125050161582	0.0475631883127487
chr14_29254942	22.415046892195	11.3312075624845	1.97816929648407	0.047909611196424
chr14_37123678	29.5407565862321	14.9463834046759	1.97644846826226	0.0481040067028059
chr2_219906404	27.0313530570874	13.6927266007276	1.97413954468725	0.0483658779070363
chr1_119530048	33.3740830068927	16.9240625711132	1.97199005065469	0.0486107423139389
chr4_13548336	25.6965665234002	13.0405813390436	1.97050774465586	0.0487802082712433
chr7_121956859	36.6456080929793	18.6051613437337	1.96964742288149	0.048878792605646
chr1_34642519	27.1047107347125	13.7651353106009	1.96908422061339	0.0489434205341709
chr5_50694985	40.1882677260333	20.4114429652076	1.9689087045211	0.0489635758053042
chr2_177017389	40.0946293080598	20.3893894972197	1.96644579836621	0.0492471375193479
chr4_154711597	81.5763265773885	41.5125742430067	1.96509920343307	0.049402756799814
chr12_54321502	38.9247341126279	19.8191235199263	1.96399876480373	0.0495302351527612
chr4_111559355	15.1420700137785	7.71120519267575	1.96364506395975	0.0495712675482631
chr7_96631680	37.1338536113899	18.9453959297295	1.96004632202585	0.049990376336348
chr1_75595919	46.7204569166666	23.8434787641192	1.95946478191655	0.0500583804175338
chr19_58220657	7.40966640736117	3.78223430132396	1.95907123066581	0.0501044454620114
chr5_76932047	15.5962444215549	7.97911829404959	1.95463256049052	0.0506264552819258
chr7_25898688	18.1183784471073	9.27521374559581	1.95341896629719	0.050769970649655
chr12_102036256	11.8844618606943	6.08401256885069	1.95339206259059	0.0507731560442222
chr4_46995743	30.7826200197835	15.7639458488613	1.9527230247373	0.0508524238808939
chr6_99273338	32.5060821749003	16.6552501055816	1.9517018338864	0.0509736147594159
chr16_54972078	61.7039400967855	31.6270818264996	1.95098429995161	0.0510589134469216
chr5_172671754	19.405323746427	9.94783126491322	1.950708976626	0.0510916749287122
chr17_46810768	19.6066405746746	10.0698467850241	1.94706443834216	0.0515270097599546
chr5_87986067	22.0942467251835	11.350222894463	1.94659143971189	0.0515837357029166
chr20_25062777	33.121533427255	17.0219623346258	1.94581169762547	0.0516773629695834
chr9_971480	25.0870836921987	12.907422644378	1.94361681517617	0.0519416765509502
chr12_81102486	22.5223590253625	11.5898311008103	1.94328621611992	0.0519815859991916
chr2_118981748	61.9935385206884	32.0392228085942	1.9349264147587	0.0529993262198057
chr11_32455642	21.6165899345614	11.1797255960927	1.93355281833719	0.0531681330627549
chr4_85403032	51.1556356465195	26.4776535514222	1.93203055350696	0.0533557348541734
chr5_153862394	26.9412289389726	13.9472768841832	1.9316479598627	0.0534029720038332
chr9_96715843	38.5011522055825	19.9336039086032	1.93146971225638	0.0534249913736633
chr2_80529990	49.4301972249043	25.6082276987907	1.93024670845294	0.0535762766571175
chr6_10390247	21.8135948233401	11.3061782600656	1.92935175101454	0.053687209208011
chr18_19752362	7.68697655027781	3.9898414408075	1.9266371018298	0.0540248714925456
chr3_147114986	23.9846294436974	12.4558472980727	1.92557189163748	0.0541578512519427
chr11_43602845	92.9383668757659	48.2754859246971	1.92516688533672	0.054208483447471
chr6_100912072	24.1762351481469	12.5634694046288	1.92432793597918	0.0543134910521867
chr2_177030228	70.1168512818406	36.4397437640537	1.92418617803257	0.0543312510220506
chr2_124782253	31.3165455224167	16.2828415722733	1.9232850349501	0.0544442629585606
chr2_176997311	9.15654557445298	4.76114050847291	1.92318322850544	0.0544570427776741
chr3_147130477	20.7098053803826	10.7813353226257	1.92089428263316	0.0547450367122309
chr6_100050480	35.2443759159549	18.3646007323643	1.91914740916981	0.0549656809986974
chr8_99954557	62.1170437771764	32.3897656075179	1.9177984962867	0.0551365665241728
chr3_147106489	36.2732642428739	18.9297045615591	1.91620868275645	0.0553385386222844
chr7_27290724	26.0519801845067	13.6269393493415	1.91179981921367	0.0559018749886353
chr2_105473340	38.8179294511586	20.3091286505763	1.91135376209541	0.0559591344428391
chr6_100905691	8.58896210791808	4.49368177962018	1.91134186378548	0.0559606624735417
chr1_197888894	35.5383695739278	18.5938841411789	1.91129348252864	0.0559668761547476
chr7_113723093	28.0491016439021	14.6797921013448	1.91072880666563	0.0560394408678267
chr5_54519023	23.8557741760649	12.4925189603368	1.90960480042543	0.0561841165785974
chr5_72595685	66.9181971962858	35.0578669620331	1.90879260477418	0.0562888512421414
chr5_134374693	18.1807433558217	9.53186929409371	1.90736389630176	0.0564734812224727
chr3_147142182	25.3734636133402	13.3164246423388	1.90542614063739	0.0567246998998916
chr1_247616523	3.79812615749759	1.99443703132068	1.90436002633913	0.0568633114978621
chr7_107642453	22.0234177466615	11.5670617703398	1.90397684251449	0.0569132002108239
chr16_54972647	25.2817641007324	13.309393231159	1.89954295148066	0.057493124902174
chr4_1399135	22.8452542164241	12.0340731671389	1.89838086399599	0.0576459285658011
chr5_140743829	7.14934555076627	3.76878662031285	1.896988678593	0.0578294323217458
chr8_99963021	13.0723593964863	6.89873783376151	1.89489145862478	0.0581067829947348
chr2_176936436	20.5077533279069	10.8489126720943	1.8903049501594	0.0587171871329428
chr7_27225299	41.6871497697662	22.0538733475125	1.890241642041	0.0587256497261684
chr5_140772256	6.04100500431576	3.19833070243153	1.88879936640795	0.0589187177241738
chr14_95239464	25.6375125044557	13.5743054376386	1.88867950719368	0.0589347861811857
chr17_46827626	35.570364703575	18.8574255483757	1.88627894154082	0.0592573754913732
chr5_95769005	43.8138828465106	23.3347808259423	1.87762135729172	0.0604329819288828
chr2_176932840	25.8086105609313	13.7455288014262	1.87760041347071	0.0604358491433565
chr10_118892581	56.8055730868825	30.278802126495	1.87608389689815	0.0606437605182326
chr2_200326725	12.9194697406799	6.89033688702049	1.87501278275909	0.0607909649948124
chr7_99775508	6.3188515773922	3.37073966884652	1.87461868853092	0.060845200278154
chr17_46719577	12.676614901129	6.77421405544231	1.87130415386636	0.061302935121973
chr12_66123314	38.3453614714627	20.4990878276003	1.87058867174733	0.061402115983617
chr1_197889248	15.1776400330723	8.11456450926541	1.87041954201511	0.0614255803256867
chr18_55104078	73.2134032529757	39.1852871346775	1.86839011798856	0.0617077134882785
chr1_119528638	18.8419990841308	10.0990617838281	1.86571777531879	0.0620808614190664
chr11_31839947	15.1533423745495	8.12574895232802	1.86485485380497	0.0622017520122291
chr11_20182063	11.5043095906406	6.16979872846975	1.86461667502303	0.0622351538357175
chr7_121950282	56.5678949236776	30.3514665908799	1.86376150075975	0.062355204458452
chr11_43602965	89.84915078694	48.2443497721282	1.86237665573944	0.0625500172712788
chr17_46655818	32.0765539867477	17.2310698397122	1.86155324568537	0.0626660887616865
chr4_174444166	33.5589969788035	18.0380327103949	1.86045770720131	0.0628207967457944
chr5_140778424	5.68551437673821	3.05785899772612	1.85931214649402	0.0629829062904156
chr12_8025593	13.0757619952241	7.03468110020813	1.85875689444362	0.0630616049529084
chr2_45159434	19.5630007253305	10.5310551163892	1.85764868848565	0.0632189195649299
chr11_31825792	35.5510430553179	19.1399076513035	1.85743022918382	0.063249969042016
chr7_156813185	9.39613467496449	5.06408919587054	1.85544415027809	0.0635328276359007
chr2_176997707	6.89448939756	3.71957759967764	1.85356783473412	0.0638010129153503
chr11_31824327	20.1496056932532	10.8738167054723	1.85303893186951	0.0638767786964973
chr7_27196320	85.4695909306885	46.1274900930003	1.85289923120396	0.0638968033356148
chr10_100993583	53.8472885056336	29.1077110554739	1.84993208167453	0.0643233392574173
chr12_114846849	45.8583980860577	24.801774814688	1.84899663143863	0.0644582991283139
chr13_100644420	42.3431855723746	22.942133072684	1.84565164181662	0.064942802993638
chr17_46659751	125.281276274177	67.8920677828943	1.84530064211333	0.0649938171384002
chr2_177029921	33.7258208419526	18.2796355345893	1.84499416184395	0.0650383878774496
chr9_96721468	21.5265608421955	11.6809079149092	1.84288421747762	0.0653459170904729
chr7_27225855	8.66601007394965	4.70444828679043	1.84208849702586	0.0654622061117579
chr6_106429316	50.013865832374	27.1556024067859	1.84175129253903	0.065511537657104
chr3_137488094	36.0699333176399	19.5939667492523	1.84086937470261	0.0656407033147287
chr3_169378675	52.0885004443396	28.3095371142284	1.8399629861189	0.0657736716454437
chr7_27184821	4.66001300560172	2.53350084221385	1.83935719615931	0.0658626655058367
chr4_111562545	27.5644738178498	14.9871131435294	1.83921169833502	0.0658840547063064
chr11_92702628	5.91605357571026	3.21674200376823	1.8391445657687	0.065893925594251
chr5_140778396	7.18736861223665	3.91663923085436	1.835085691737	0.0664929936225956
chr5_134376247	31.285611433979	17.0532369979662	1.83458492001901	0.0665672147404421
chr8_26721736	33.8864686750578	18.4722873871588	1.83444897563766	0.0665873753015323
chr4_111533509	12.0877257889224	6.59555346874457	1.83270833087844	0.0668459577212632
chr10_118892211	28.1705003800963	15.3717448330692	1.83261566504104	0.0668597468915864
chr2_172955930	17.026041280083	9.29239909106421	1.83225463233231	0.0669134928210487
chr19_58446783	12.982154704165	7.09707219893589	1.82922680511993	0.0673656384453903
chr1_50890952	26.3187250602724	14.3975065358091	1.82800577272274	0.0675486852776307
chr7_27195960	105.751933870156	57.8617360363791	1.82766610741972	0.0675996777120294
chr10_100993597	61.5115076587974	33.6592077670612	1.8274793656609	0.0676277259073135
chr4_154710826	24.0796481031515	13.1852196663275	1.82626067009306	0.0678110064721437
chr6_10421001	31.2198190959791	17.0983538391504	1.82589618799996	0.067865900516925
chr6_26240920	23.8662474576493	13.0761282569348	1.82517691695109	0.0679743359720631
chr7_8483710	31.1516144007247	17.0896232727066	1.82283798206811	0.0683279332089001
chr7_27225448	77.8698028214831	42.763780155728	1.82092889211182	0.0686176666452322
chr10_118893174	63.2232760307104	34.7348465240321	1.82016857299104	0.0687333374307382
chr10_124902546	20.3097495547484	11.1601568724271	1.81984445083624	0.068782696290136
chr18_49868513	42.3811538842758	23.2899824359803	1.81971600883657	0.0688022641035671
chr3_27766054	27.4264640935746	15.0778890248075	1.81898567156517	0.0689136161087971
chr3_147109629	33.8919664120538	18.6381795907914	1.8184161305538	0.0690005547840546
chr1_180202784	76.0586577050561	41.8314202676953	1.8182183922594	0.0690307599881492
chr2_71134586	75.2954016189863	41.4993161731702	1.81437692382183	0.0696197159703171
chr19_49935893	13.0331719258731	7.1833432261227	1.81436018238375	0.0696222916900225
chr5_172673098	19.7340644625668	10.8771742531302	1.81426388906914	0.0696371082201887
chr5_140749735	9.35122993970061	5.15542785859447	1.81386107927229	0.069699116120235
chr2_71115994	44.4005722773945	24.4867006898132	1.81325254226126	0.0697928793023034
chr7_27289829	10.9784487389887	6.06455631683916	1.810264125754	0.0702548374493304
chr2_105480687	27.6808954391892	15.2999292296081	1.80921722079745	0.0704172632894027
chr17_37764153	22.995452180606	12.7172934629171	1.80820331367357	0.070574863090507
chr8_72470832	56.9058620354585	31.4777188744997	1.80781403704442	0.0706354483242886
chr10_50604569	18.6284262270274	10.3063175034733	1.80747645516931	0.0706880225536733
chr18_905450	22.8195774332177	12.625301828231	1.8074480708407	0.0706924445263993
chr6_10421372	51.4311961099355	28.4787965393379	1.80594696264266	0.0709266244711378
chr21_38069321	19.7849066038822	10.9555232141717	1.80592986908094	0.0709292948056541
chr13_100627341	49.9266046190687	27.6592996211373	1.80505671882287	0.0710658069199132
chr2_45228716	58.7318679853178	32.559834346056	1.80381347647833	0.0712605524674008
chr5_178368123	59.8285725155834	33.2259055393147	1.80066040471917	0.0717564220738138
chr12_57618965	29.5330618671751	16.4110512393107	1.79958379487794	0.0719263817679422
chr14_37124063	10.2644296808571	5.71061984792377	1.79742829223503	0.0722676525709773
chr1_165324100	53.1609905548163	29.6070537562578	1.79555152608119	0.0725658710655651
chr2_118981783	121.178092877678	67.5410530885471	1.79413982069264	0.0727908545696024
chr2_176978289	10.819880343419	6.03188160804934	1.79378194840234	0.0728479792939227
chr4_111542473	66.1767977048496	36.9103356402767	1.79290696106912	0.0729878021015699
chr11_43602847	53.0534579411996	29.6085187057583	1.7918308736898	0.073160061682587
chr3_142681996	35.4786880876219	19.8348055135842	1.78870864467633	0.0736617500228675
chr5_140254845	11.2897087553724	6.31709181347849	1.78716869862238	0.0739102267486975
chr5_178368160	51.1460740443551	28.6467242274661	1.78540742174342	0.0741952556941042
chr2_45028264	12.3875243744753	6.93832408648686	1.7853770190126	0.0742001836702768
chr19_58400559	6.5453122034755	3.67104494692282	1.78295616046924	0.0745934399445487
chr10_102896640	13.9442893985598	7.82407222548934	1.78222912527979	0.0747118750657348
chr3_147140297	12.4269452148957	6.97550197690249	1.78151267909381	0.0748287354441717
chr6_100050812	36.057265107153	20.2474812534093	1.78082718812651	0.0749406863960597
chr5_38257541	50.6345497592502	28.4451842483987	1.78007459248925	0.0750637540324276
chr5_178368071	47.7635282387784	26.845003402761	1.77923345816622	0.0752014951345792
chr5_95769071	10.517787889102	5.91336621016521	1.77864646214904	0.0752977416743669
chr7_27204052	50.3223676935053	28.3136598295075	1.77731766209401	0.0755159892964895
chr2_223160175	24.3784926045829	13.716649722413	1.77729205731255	0.0755201997967831
chr7_35296968	34.7671442952006	19.5646879131883	1.77703546560355	0.0755624048212196
chr8_97171901	108.759739245242	61.2294251466466	1.77626588825159	0.0756891028282341
chr3_62364793	31.946913318988	17.996010849317	1.77522194148935	0.075861248197954
chr2_71134524	71.201416180962	40.1113765880577	1.77509281000744	0.0758825639838357
chr12_54447807	18.4757335343946	10.4138791448418	1.77414518427036	0.0760391385045699
chr2_45155201	23.4351448612796	13.2341087554806	1.77081398485368	0.0765916395922668
chr7_96647440	40.5872241377189	22.9738155594714	1.76667319508387	0.0772829749571545
chr2_162283994	23.9239769266927	13.5430892081887	1.76650811044111	0.0773106421050112
chr10_124909889	15.6153676498843	8.84198405614201	1.76604793118092	0.077387807858603
chr10_23489850	8.72931365119769	4.94773395954233	1.76430538152968	0.0776805784206182
chr10_26504580	35.5933282730599	20.1786915682193	1.76390665136674	0.0777476968423305
chr5_140749745	7.90713364364969	4.48443448365995	1.76323986278785	0.0778600431790789
chr3_147106890	27.6252289085093	15.693441348469	1.76030408468722	0.0783562619834166
chr7_121940647	22.1222210542168	12.5848666477441	1.75784310421616	0.0787742088602398
chr5_95769008	18.0651354752957	10.2807125158221	1.75718710619457	0.0788859222739011
chr10_100993662	22.9120754426647	13.0406658196287	1.7569712896237	0.0789227029953977
chr7_72838776	31.1100454822676	17.7105434004319	1.75658334015369	0.0789888546889936
chr7_121950926	40.3775590232207	23.0050877335259	1.75515779339443	0.0792323210560291
chr2_223154140	21.737984769776	12.3921038422239	1.75418032696819	0.0793996130779268
chr2_63285491	37.8239799799381	21.5669113766509	1.75379679173197	0.0794653330076692
chr19_52956622	9.88572209677591	5.63822999732442	1.75333785628949	0.0795440311096209
chr5_140787864	19.8416601445642	11.317539263899	1.75317793752708	0.0795714688094637
chr16_51184379	38.697993662159	22.0987964146633	1.75113580558992	0.079922519897962
chr17_35296481	26.791465565748	15.3142531382507	1.74944643554509	0.080213880118603
chr10_119304487	37.3764603295527	21.3666002945682	1.74929374885412	0.0802402559691643
chr2_176974001	38.0199597251139	21.7514565300488	1.74792707203726	0.0804766563779386
chr12_85672623	61.4636130609695	35.1939156681181	1.74642724158849	0.0807367397334224
chr7_25899118	10.3050592919596	5.90297754459978	1.74573919926004	0.0808562802950229
chr14_37124313	23.1551347965995	13.2927570198965	1.74193621097122	0.0815196067999011
chr10_23484867	14.7007907980357	8.44289319984905	1.74120297983854	0.0816480051243252
chr4_16085606	53.0706542045181	30.4812474372979	1.74109193902541	0.0816674641154191
chr11_32454718	9.25589933337754	5.31702825164174	1.74080311319008	0.081718096094312
chr8_65499048	27.6889552843231	15.9124041562553	1.74008622533876	0.0818438786014962
chr11_31819219	11.0467956248007	6.35625669978265	1.73794044931798	0.0822213073816969
chr2_66810487	23.3884684024622	13.4808208582765	1.73494393615527	0.0827507359593446
chr4_85424288	14.7346560043781	8.49675522765553	1.73415093286661	0.082891306392594
chr7_27281941	32.2258526656679	18.5865504890478	1.73382643996567	0.0829488828600353
chr5_140624888	22.5278385915268	12.9963317795294	1.73339977569752	0.0830246374400985
chr6_106429142	88.6119902252781	51.1533239570052	1.73228215432798	0.0832233377631251
chr2_45167549	23.6984649427768	13.7088345481338	1.728700193993	0.0838627666226177
chr6_26240939	31.4756598666149	18.2082639973544	1.72864694136619	0.0838723028659648
chr5_140613998	8.94914653293764	5.18135129608688	1.7271838988598	0.0841346415693259
chr1_63791999	34.8584868139541	20.1851086316073	1.72694075866256	0.0841783034195787
chr2_172945383	21.621658630025	12.5451679961913	1.7235049093475	0.0847972581480153
chr6_101847318	24.4517552754321	14.227013190806	1.71868507799189	0.0856717305855429
chr4_155663094	83.3114990474412	48.4916455466768	1.71805881421879	0.0857858881058616
chr3_147139563	8.5513190597717	4.98010874824282	1.71709484512541	0.0859618439139721
chr6_101846707	29.8342363798397	17.3768828835916	1.71689229764052	0.0859988524852124
chr3_138658878	55.1211178971916	32.1062155230091	1.71683635082088	0.0860090771067104
chr3_138659021	35.2443947879073	20.5295610083861	1.71676319690958	0.0860224479105447
chr10_119302062	26.0527665309917	15.1834380528131	1.71586741029083	0.0861863127334927
chr18_22929407	47.9182616551363	27.9529047850679	1.71424980779577	0.0864828569197516
chr12_54447873	27.8349952430374	16.2393317046171	1.71404807471994	0.0865198970072128
chr1_119551303	48.5273284174263	28.3167759688282	1.71373070404789	0.086578195173464
chr3_147140930	43.4799977629442	25.3985793269464	1.71190668593083	0.0869138663628008
chr6_50785152	16.5103682594626	9.64730725752353	1.71139653985695	0.0870079355128286
chr12_114847578	29.51695876592	17.2717792773562	1.70897035516298	0.0874564408695327
chr12_54409321	50.5159784007228	29.5775274668512	1.70791755522291	0.0876516412973384
chr6_108440280	89.3479744578217	52.3277399200393	1.70746863125279	0.0877349834416139
chr7_96631902	16.0914852711907	9.42464061218757	1.70738449701539	0.0877506099620627
chr18_909086	34.8083099503078	20.4164862156092	1.70491188261845	0.0882108598798531
chr17_48042779	54.2529898493207	31.8422162021939	1.70380696823429	0.0884171557392891
chr11_86085623	7.24913513930999	4.2577369278867	1.70257938949461	0.0886468098403382
chr7_20835627	13.3943379299994	7.87058828200927	1.70182169998861	0.0887887973401906
chr10_102896376	8.71152409098997	5.11943021477448	1.70165892013702	0.0888193254316802
chr2_223159305	54.0554359204865	31.7891544849607	1.70043641601288	0.0890488669166608
chr1_235814134	23.2457549286072	13.6711157853981	1.70035535456701	0.0890641041656681
chr7_27237893	9.18915034880933	5.40569160804024	1.69990280894709	0.0891492084851256
chr9_79630127	15.5130463270965	9.13033861896182	1.69906582597924	0.0893067815021621
chr5_140749783	15.8687618575528	9.34108452473991	1.69881364583784	0.0893543016705314
chr7_27206237	39.4982347386317	23.2507935003573	1.69879082784958	0.0893586024372392
chr7_1270601	17.1742552755508	10.1111366549316	1.69854842849684	0.0894043005034954
chr8_54791151	11.2360311872978	6.61667044789342	1.69813976316065	0.089481386288964
chr12_54398561	4.71168655364427	2.77608965294579	1.6972386135457	0.0896515576131789
chr14_60977961	19.1697965972752	11.3010039190272	1.69629147415829	0.0898306943095583
chr2_223164854	33.3823006278967	19.6865173704486	1.69569355512351	0.0899439296964414
chr7_155263349	8.92137508880283	5.26225692624499	1.69535148394377	0.0900087636339123
chr1_119535817	50.1074817023472	29.5859963531447	1.69362157367471	0.0903372158613831
chr12_54366816	12.1182315236535	7.16246883983757	1.6919070497385	0.0906636976276779
chr2_114033490	18.1520388200735	10.7572652274974	1.68742133211272	0.0915223648373628
chr3_128211126	14.8444128392776	8.80064650758478	1.68674117594475	0.0916531308462923
chr5_140772286	4.73429867833512	2.80756157701049	1.68626708568089	0.0917443676446667
chr20_42544792	30.490454243105	18.1377998086263	1.68104481055104	0.092754210986722
chr9_79630987	38.2353769455126	22.746305241769	1.68094890748679	0.0927728390898637
chr6_50817450	29.5714013549784	17.6158095877685	1.6786853427112	0.0932133840178404
chr4_85417755	23.7496407646879	14.159358942035	1.6773104532425	0.093481789528934
chr2_177017331	30.2885174447539	18.0856214572275	1.67472914969421	0.0939873854441609
chr7_96642510	21.0021281952418	12.5417287689657	1.67458000265571	0.0940166655214621
chr5_95767863	24.518182272442	14.6457127754541	1.67408596961795	0.0941137047761821
chr4_183063534	69.8416352713462	41.7295405444128	1.6736737179508	0.0941947417728881
chr14_95240500	13.7055477343006	8.19440799798509	1.67254885742455	0.0944161420743762
chr20_55200767	18.3311446814389	10.9629053053827	1.67210645087287	0.0945033328054377
chr2_172945058	15.2426302114092	9.13663219388651	1.66829854676741	0.0952564762809961
chr6_78176785	25.9062605726251	15.5598669256678	1.66494101115285	0.0959245251141012
chr3_62355505	8.06180152167866	4.85399632843514	1.66085859489673	0.0967418497012598
chr2_177025608	23.3691538634463	14.072443635043	1.66063225900957	0.0967873259910584
chr8_72470982	15.8303580530244	9.55218974673402	1.65724912012315	0.0974691193364695
chr5_72529100	47.3667054175859	28.6119762924262	1.65548527419004	0.0978261010724372
chr6_50814089	15.5729615129697	9.40757527897023	1.65536400732095	0.0978506823953753
chr10_112404754	14.7121999296559	8.88819247001472	1.65525217633272	0.0978733553980398
chr4_111544291	45.5273080904283	27.5892147593419	1.65018499031447	0.0989051058002399
chr14_61109545	43.6911800906245	26.5095250574598	1.64813137903916	0.0993257144004553
chr17_35300874	62.917042209817	38.1819978802152	1.64781954069561	0.0993897079327293
chr1_217310174	18.9978937339683	11.5304514255394	1.64762792303941	0.0994290468352138
chr2_176936808	29.2145793668247	17.7606151267305	1.64490808220125	0.0999887679489313
chr11_31825833	21.4811558674389	13.0751430400158	1.64290025751128	0.100403571751972
chr2_176993643	37.2664742978222	22.686867121823	1.64264524042523	0.100456354692721
chr17_35298199	7.69001488965257	4.68466298110965	1.64153001414651	0.100687441967319
chr17_70113856	21.4540243394604	13.0744876197632	1.64090746524022	0.100816625146209
chr7_8481460	18.1632098207975	11.1194757933217	1.63345918084612	0.102372458993571
chr2_63280164	26.5263414255563	16.2412119300256	1.63327352292696	0.102411482791609
chr12_54088934	9.71008083699972	5.96189578257618	1.628690133326	0.103378632527765
chr7_27170832	2.83997754609391	1.74395588810233	1.62846868173037	0.10342554470307
chr3_128211096	42.2331421626692	25.9559197898067	1.62711021241693	0.103713692453886
chr4_111547790	20.8517845611438	12.8250582207476	1.62586276040533	0.103978853660544
chr8_109096007	19.9529510923159	12.2756846917101	1.62540433331514	0.104076433187667
chr1_217311993	22.1480037227635	13.63331318623	1.62455035105725	0.104258403478061
chr2_63280625	10.8638136103351	6.68943608543672	1.62402532464377	0.104370403800341
chr7_129424943	48.8205521047675	30.0620441891607	1.62399309233836	0.10437728281151
chr17_37764118	22.1430252691544	13.6603625811489	1.62096907293745	0.105024271615937
chr7_155302770	78.1379073410093	48.2459216533867	1.61957538923965	0.105323519834215
chr8_105479318	23.6379882494156	14.5957508415875	1.6195116308826	0.10533722603474
chr2_223169501	17.5789530500317	10.8575336343441	1.61905582262502	0.105435252843581
chr5_87955695	30.9957980033038	19.1468092812543	1.61884925827565	0.105479700710355
chr20_25062754	26.1348671195194	16.1495642778185	1.61830168727313	0.10559759725803
chr5_92909069	18.8336961432802	11.6395068712157	1.61808368272505	0.105644564519427
chr2_176964456	30.6832482158386	18.9733062776108	1.61717982975091	0.105839468915333
chr7_96652115	23.0353113557506	14.2505124213228	1.6164549508608	0.105995985822737
chr1_26551782	34.4956378018957	21.3768662646759	1.61369011597821	0.106594658925451
chr7_121956502	15.4798416559462	9.60512766925119	1.61162268623474	0.107044070917216
chr14_60952933	40.741365647983	25.2931657510861	1.61076577162878	0.107230784079023
chr2_177024117	12.1764167448983	7.56326308254047	1.60994224477093	0.107410465399475
chr6_134214134	18.4001137140328	11.4328731319474	1.60940417178395	0.107527993676754
chr6_27648317	6.66903247490675	4.14875657450204	1.60747741043525	0.107949680881541
chr15_60287196	54.9106467766827	34.162466335923	1.60733848185142	0.107980137048824
chr11_86085932	10.7797050906509	6.70985707555041	1.60654764613844	0.108153635024886
chr15_88800624	55.7453262994109	34.7895319626944	1.60235919124143	0.109076203496342
chr7_39649290	50.8910466811191	31.7732007732591	1.60169719897877	0.10922258487157
chr3_147123199	20.1749919596451	12.5962348347873	1.60166845285604	0.109228944803068
chr1_119549847	14.6704986867298	9.16493130347336	1.60072107481809	0.109438711213176
chr2_177029073	8.40690511837053	5.25263248682202	1.60051272185177	0.109484886974675
chr1_47696788	101.497580102069	63.5996785167047	1.59588196779029	0.110515148191487
chr2_177025975	10.0214311636583	6.28081557605234	1.59556207984648	0.110586599414707
chr2_45028225	6.0139920791972	3.76938267654145	1.59548461784603	0.110603907067622
chr12_85674531	62.6448975729449	39.2899104798011	1.59442708847989	0.110840409220854
chr7_27225476	54.6745028185051	34.3337882480829	1.59244014739789	0.111285841463942
chr5_1876215	13.0301840020966	8.1838460773278	1.59218341583854	0.111343498441327
chr17_32484035	28.8980456573788	18.175486105981	1.58994623246249	0.111846925212314
chr12_102036400	30.6556949080546	19.2860048450013	1.58953060286097	0.111940650592847
chr2_63281317	25.1547515298124	15.8321959826954	1.5888352795346	0.112097586019098
chr3_147129213	24.6367107629499	15.5133133870181	1.58810114566282	0.112263469305806
chr15_89914046	9.66308694088424	6.09124434744004	1.58638964219935	0.112650948573303
chr9_19789287	7.65415440523915	4.82741042491937	1.58556114593612	0.112838895955547
chr6_100442118	9.65058164921023	6.09635952427183	1.58300730309421	0.113419799836711
chr2_119606151	26.0653295731406	16.4745829568847	1.58215413654814	0.113614387466719
chr2_177003747	25.8979863015123	16.4100815564701	1.57817535594766	0.114525330161506
chr1_18959427	25.2712775944401	16.0190472722902	1.57757681620394	0.114662861956462
chr5_140778342	7.79572293867269	4.94881219724332	1.57527152536021	0.115193783639111
chr14_37130212	31.7300273452136	20.1480148173996	1.57484633760602	0.11529191766796
chr3_154146183	20.2691205926402	12.8790414735092	1.57380660931418	0.115532165612326
chr7_120968904	9.2127298614039	5.86229759668608	1.57152203712957	0.116061439735573
chr1_173638690	34.576456063692	22.0124685178076	1.57076686041461	0.116236812365535
chr7_27170892	2.77321394677262	1.76639333389049	1.56998664655545	0.116418217922524
chr2_177001256	18.2985866105908	11.6660568394577	1.56853226950687	0.116756965118828
chr11_31841980	44.7077241295862	28.5244938154753	1.56734504804187	0.117034061077327
chr11_32454840	22.3935662236316	14.2979002577376	1.56621362717319	0.117298613520979
chr5_145722468	42.1732922042288	26.9358542643477	1.56569350986018	0.117420386412187
chr2_200334402	18.3691448842381	11.7415772381976	1.56445292754024	0.117711239361776
chr2_176947764	50.9605189186657	32.5922540908801	1.56357761499305	0.117916795223152
chr8_67342600	6.81895829423707	4.36169715924192	1.56337270683465	0.117964955918126
chr1_50893067	24.3494403726466	15.5768678548882	1.56317949150513	0.118010382517941
