"","SNP","Chromosome","Position","trait1"
"640","rs62037118",15,101093980,"0.3371"
"641","rs139283989",15,102291745,"0.3862"
"642","rs72546369",15,25421994,"0.02161"
"643","rs59282480",17,1616016,"0.8206"
"644","rs8065682",17,70400441,"0.03222"
"645","rs1052686",17,14207432,"0.6116"
"646","rs9302943",17,70034189,"0.3459"
"647","rs35620944",17,75524927,"0.7288"
"648","rs7223098",17,75558780,"0.003542"
"649","rs7223098",17,75558786,"0.003542"
"650","rs182632561",17,76267738,"0.2912"
"651","rs60613769",17,77682506,"0.4567"
"652","rs79205338",17,77683164,"0.4883"
"653","rs111922782",17,79005682,"0.3899"
"654","rs144674495",17,80248837,"0.1"
"655","rs643152",17,18296053,"0.06338"
"656","rs183768772",17,74774360,"0.6653"
"657","rs34940296",17,10608516,"0.2163"
"658","rs2074190",17,45811210,"0.4862"
"659","rs2074190",17,45811210,"0.4862"
"660","rs2230772",17,55183205,"0.9025"
"661","rs1051315",17,1801138,"0.02664"
"662","rs1051318",17,1801138,"0.02688"
"663","rs9894540",17,3909082,"0.5042"
"664","rs76380929",17,42881635,"0.04452"
"665","rs62621364",17,11881500,"0.2679"
"666","rs2302458",17,1370552,"0.711"
"667","rs7342891",17,1478736,"0.4378"
"668","rs11545787",17,17398279,"0.3619"
"669","rs2230154",17,18193942,"0.8075"
"670","rs3829956",17,18219838,"0.008869"
"671","rs887241",17,19645940,"0.233"
"672","rs887241",17,19645940,"0.233"
"673","rs1885986",17,2203191,"0.8927"
"674","rs2241906",17,25950174,"0.1209"
"675","rs708100",17,26688660,"0.6486"
"676","rs187173865",17,29630887,"0.877"
"677","rs1822403",17,33768200,"0.2623"
"678","rs117553620",17,34891080,"0.4268"
"679","rs111977802",17,3539856,"0.6802"
"680","rs1060338",17,36891219,"0.7926"
"681","rs9252",17,40554869,"0.7656"
"682","rs558085735",17,40828947,"0.2473"
"683","rs1799950",17,41246477,"0.1218"
"684","rs141590219",17,42254279,"0.7257"
"685","rs7212573",17,42254279,"0.718"
"686","rs2285953",17,42268235,"0.7978"
"687","rs3744759",17,43195700,"0.7118"
"688","rs3744759",17,43195704,"0.7118"
"689","rs1881193",17,44248752,"0.009792"
"690","rs9911631",17,4448588,"0.1795"
"691","rs1969513",17,48357300,"0.06405"
"692","rs117093534",17,49337975,"0.1447"
"693","rs8071009",17,54940395,"0.08275"
"694","rs73991772",17,55184252,"0.7226"
"695","rs2526374",17,56435886,"0.08"
"696","rs141669344",17,56572464,"0.9718"
"697","rs180515",17,58024268,"0.162"
"698","rs182355403",17,61685208,"0.08141"
"699","rs1062788",17,61896126,"0.4302"
"700","rs1991401",17,62502439,"0.1537"
"701","rs2740348",17,649928,"0.9231"
"702","rs35696687",17,650541,"0.2886"
"703","rs7226265",17,6556022,"0.2504"
"704","rs11663",17,673190,"0.696"
"705","rs77051465",17,7123237,"0.7393"
"706","rs2345288",17,71280954,"0.9762"
"707","rs36057512",17,72999670,"0.9113"
"708","rs111988834",17,73125988,"0.8485"
"709","rs35418346",17,73261870,"0.1395"
"710","rs77001351",17,73498653,"0.7965"
"711","rs77001351",17,73498653,"0.7965"
"712","rs9191",17,73894962,"0.6424"
"713","rs237057",17,74733100,"0.3844"
"714","rs3744262",17,7613767,"0.3692"
"715","rs190811861",17,76480962,"0.5489"
"716","rs11872051",17,76481691,"0.2126"
"717","rs181914373",17,78443256,"0.5334"
"718","rs4889852",17,78443507,"0.9298"
"719","rs74778772",17,79213119,"0.7991"
"720","rs147849926",17,79219948,"0.342"
"721","rs117437659",17,79226006,"0.8998"
"722","rs79567715",17,79410258,"0.45"
"723","rs61738790",17,79428576,"0.5654"
"724","rs1128812",17,79632361,"0.6397"
"725","rs8074498",17,79954542,"0.6353"
"726","rs73999366",17,80017880,"0.5479"
"727","rs149691901",17,80559713,"0.5455"
"728","rs147015481",17,80561841,"0.5662"
"729","rs9901637",17,8076802,"0.06335"
"730","rs9901637",17,8076802,"0.06335"
"731","rs9901637",17,8076802,"0.06335"
"732","rs2294076",17,6159,"0.5789"
"733","rs1056401",17,416720,"0.6327"
"734","rs16954056",17,526908,"0.4367"
"735","rs3951819",17,1174096,"0.4448"
"736","rs4790290",17,1203610,"0.3055"
"737","rs182886406",17,1325759,"0.1764"
"738","rs11559309",17,1556907,"0.2007"
"739","rs1045794",17,1640707,"0.6003"
"740","rs11062",17,1683014,"0.6497"
"741","rs9818",17,1838349,"0.5769"
"742","rs2248821",17,2268315,"0.1823"
"743","rs66647248",17,2283301,"0.7701"
"744","rs61753102",17,2323665,"0.5865"
"745","rs2676566",17,2966193,"0.3473"
"746","rs150988",17,3301550,"0.03244"
"747","rs35561131",17,3352259,"0.3469"
"748","rs2288684",17,3764618,"0.6643"
"749","rs3179783",17,3840930,"0.3791"
"750","rs1800912",17,3844791,"0.1244"
"751","rs1043592",17,4067317,"5.458e-07"
"752","rs3760471",17,4069706,"0.2611"
"753","rs3760471",17,4069706,"0.2611"
"754","rs743646",17,4536239,"0.3718"
"755","rs34905691",17,4624507,"0.6153"
"756","rs113854154",17,4636605,"0.2728"
"757","rs1876444",17,4638501,"0.03331"
"758","rs11556635",17,4796289,"0.3562"
"759","rs12936083",17,4801912,"0.4523"
"760","rs56337033",17,4835601,"0.3979"
"761","rs187394342",17,4872105,"0.6935"
"762","rs17707385",17,4904560,"0.06978"
"763","rs12600437",17,4997430,"0.9843"
"764","rs11658877",17,5072291,"0.02477"
"765","rs7215868",17,5440221,"0.825"
"766","rs116908579",17,5487378,"0.2318"
"767","rs11868551",17,6025471,"0.1298"
"768","rs907939",17,6327390,"0.467"
"769","rs28493751",17,6441348,"0.4208"
"770","rs2240276",17,6546919,"0.1667"
"771","rs11078641",17,6547765,"0.7282"
"772","rs62063982",17,6677890,"0.6855"
"773","rs1509123",17,6683876,"0.02111"
"774","rs434473",17,6904960,"0.5718"
"775","rs2241233",17,7318392,"0.3854"
"776","rs4151134",17,7347121,"0.667"
"777","rs17856697",17,7348629,"0.7365"
"778","rs2228128",17,7400811,"0.694"
"779","rs2228130",17,7404993,"0.6656"
"780","rs2228130",17,7404993,"0.6656"
"781","rs1642763",17,7557419,"0.05455"
"782","rs2287498",17,7592550,"0.04398"
"783","rs61031471",17,7751136,"0.3449"
"784","rs13341574",17,7825334,"0.6998"
"785","rs78236778",17,7846834,"0.5843"
"786","rs76589243",17,7942899,"0.1227"
"787","rs117777987",17,7952105,"0.6118"
"788","rs2304908",17,7983970,"0.8469"
"789","rs11078738",17,8167615,"0.8279"
"790","rs1045172",17,8225770,"0.7708"
"791","rs1107361",17,9143864,"0.04907"
"792","rs1107361",17,9143864,"0.04907"
"793","rs1107361",17,9143864,"0.04907"
"794","rs2191109",17,9815934,"0.4322"
"795","rs116935297",17,10209780,"0.1477"
"796","rs8068729",17,10318638,"0.5626"
"797","rs34393601",17,10534962,"0.667"
"798","rs34393601",17,10534962,"0.667"
"799","rs440655",17,10617804,"0.5123"
"800","rs56144007",17,11465846,"0.03568"
"801","rs61744697",17,11672605,"0.5752"
"802","rs117790039",17,11725336,"0.8328"
"803","rs2072254",17,12852459,"0.3187"
"804","rs1802618",17,14111285,"0.9345"
"805","rs148258149",17,15532404,"0.02776"
"806","rs7477",17,16246014,"0.2165"
"807","rs8121",17,16325964,"0.5331"
"808","rs2955355",17,17948477,"0.06795"
"809","rs3889402",17,18167395,"0.2646"
"810","rs8080966",17,18220698,"0.81"
"811","rs200600755",17,18544392,"0.2086"
"812","rs58321434",17,18563170,"0.2123"
"813","rs281341",17,19771037,"0.07012"
"814","rs75296798",17,20217373,"0.9901"
"815","rs2230435",17,21204241,"0.8454"
"816","rs538362625",17,22022586,"0.1823"
"817","rs41297111",17,26727960,"0.09128"
"818","rs2043031",17,27085568,"0.2613"
"819","rs150714414",17,27383922,"0.3949"
"820","rs143699377",17,27943021,"0.9954"
"821","rs34756112",17,29113042,"0.9346"
"822","rs34756112",17,29113042,"0.9346"
"823","rs10221201",17,29326500,"0.06"
"824","rs1801052",17,29508772,"0.004516"
"825","rs139452581",17,29863012,"0.8365"
"826","rs11558976",17,31258522,"0.7512"
"827","rs11558976",17,31258522,"0.7512"
"828","rs29019",17,31260254,"0.4515"
"829","rs887231",17,32904461,"0.4667"
"830","rs2230553",17,33269654,"0.9439"
"831","rs11658051",17,33337566,"0.8334"
"832","rs137917897",17,33504127,"0.8845"
"833","rs72825914",17,33593145,"0.4959"
"834","rs33995560",17,34303771,"0.2337"
"835","rs571599143",17,34304492,"0.4347"
"836","rs73992657",17,34316122,"0.2949"
"837","rs541484228",17,34524151,"0.4483"
"838","rs200761843",17,34587312,"0.5242"
"839","rs56321748",17,36704830,"0.1649"
"840","rs1860837",17,36891017,"0.02226"
"841","rs1038651",17,37053163,"0.6733"
"842","rs3744075",17,37074925,"0.06332"
"843","rs35591738",17,38027028,"0.2222"
"844","rs2305480",17,38062198,"0.6923"
"845","rs78199107",17,38077746,"0.0002167"
"846","rs78199107",17,38077746,"0.0002167"
"847","rs1044806",17,38991050,"0.09699"
"848","rs1044806",17,38991050,"0.09699"
"849","rs148091209",17,39037015,"0.7134"
"850","rs8064733",17,39135062,"0.2803"
"851","rs140634473",17,39140229,"0.1541"
"852","rs1989365",17,39150361,"0.006986"
"853","rs8073323",17,39186222,"0.008939"
"854","rs144980478",17,39197170,"0.986"
"855","rs139277631",17,39262388,"0.3514"
"856","rs576146411",17,39431995,"0.4982"
"857","rs71373411",17,39521247,"0.414"
"858","rs117649171",17,39535214,"0.05287"
"859","rs113189764",17,39593289,"0.3041"
"860","rs12936485",17,39635195,"0.1089"
"861","rs5001708",17,39880550,"0.1409"
"862","rs2304497",17,40065772,"0.6009"
"863","rs34891485",17,40263458,"0.1446"
"864","rs1046097",17,40818697,"0.2534"
"865","rs56099549",17,40947692,"0.1528"
"866","rs1060915",17,41234474,"0.1435"
"867","rs748620",17,41362271,"0.1881"
"868","rs7217858",17,42254525,"0.6699"
"869","rs5035",17,42338977,"0.6201"
"870","rs5035",17,42338977,"0.6201"
"871","rs140882895",17,42431522,"0.2717"
"872","rs76054861",17,42431993,"0.1707"
"873","rs56266867",17,42847399,"0.9874"
"874","rs1132898",17,43171152,"0.05045"
"875","rs117139057",17,43472822,"0.5511"
"876","rs17650901",17,44039691,"0.005231"
"877","rs197922",17,45008571,"0.01117"
"878","rs34134208",17,45412628,"0.2995"
"879","rs201212390",17,45608884,"0.2497"
"880","rs17700839",17,45899039,"0.4019"
"881","rs2278868",17,46262192,"0.3687"
"882","rs150997786",17,46700377,"0.8986"
"883","rs16946912",17,47246979,"0.7507"
"884","rs9889994",17,47301270,"0.3844"
"885","rs55893410",17,48158684,"0.2709"
"886","rs2254177",17,48358421,"0.8385"
"887","rs113835371",17,48431022,"0.2347"
"888","rs2189712",17,48455957,"0.9805"
"889","rs34864120",17,48545600,"0.883"
"890","rs7210579",17,48559561,"0.4056"
"891","rs12601008",17,53239158,"0.1745"
"892","rs146790991",17,53342759,"0.6387"
"893","rs4570925",17,53471214,"0.1557"
"894","rs9897759",17,54940914,"0.09961"
"895","rs12150100",17,54945010,"0.1074"
"896","rs548073436",17,56277709,"0.773"
"897","rs2302313",17,56283027,"0.6724"
"898","rs11548967",17,56283474,"0.8087"
"899","rs2072146",17,56396587,"0.02255"
"900","rs114562657",17,56638902,"0.9693"
"901","rs7503190",17,57184159,"0.004026"
"902","rs7221185",17,57476651,"0.8089"
"903","rs3760332",17,58508616,"0.9674"
"904","rs3760332",17,58508616,"0.9674"
"905","rs61752321",17,60003823,"0.9705"
"906","rs118067315",17,60022098,"0.09003"
"907","rs76432344",17,60043929,"0.4536"
"908","rs77011456",17,60766267,"0.4591"
"909","rs1136324",17,61669694,"0.6188"
"910","rs145240163",17,61774480,"0.5971"
"911","rs117079025",17,61897044,"0.9795"
"912","rs74385714",17,61904555,"0.4123"
"913","rs968719",17,61908270,"0.428"
"914","rs2246207",17,61987580,"0.6951"
"915","rs11079520",17,62079309,"0.4128"
"916","rs150652035",17,64210598,"0.703"
"917","rs56095570",17,64804732,"0.5102"
"918","rs34743848",17,65014356,"0.7703"
"919","rs11649752",17,65026906,"0.8011"
"920","rs883541",17,66449117,"0.7875"
"921","rs6958",17,66528784,"0.1501"
"922","rs148927389",17,66981050,"0.3419"
"923","rs79756729",17,70643418,"0.7632"
"924","rs73995260",17,72346917,"0.1035"
"925","rs73995260",17,72346917,"0.1035"
"926","rs73995260",17,72346920,"0.1035"
"927","rs9906320",17,72690831,"0.8041"
"928","rs3178300",17,72743142,"0.1721"
"929","rs56007395",17,73401777,"0.1485"
"930","rs1671021",17,73565169,"0.6372"
"931","rs820196",17,73627539,"0.9905"
"932","rs820196",17,73627539,"0.9905"
"933","rs190985804",17,73821304,"0.7329"
"934","rs190985804",17,73821318,"0.7329"
"935","rs112541815",17,73938577,"0.471"
"936","rs17886642",17,74003438,"0.4274"
"937","rs61751845",17,74154498,"0.5848"
"938","rs533100119",17,74303718,"0.9233"
"939","rs3744043",17,74394938,"0.2053"
"940","rs111924263",17,74467133,"0.8392"
"941","rs71384132",17,74944147,"0.1034"
"942","rs62078340",17,75210157,"0.4834"
"943","rs34587622",17,75398496,"0.6388"
"944","rs71385927",17,76046621,"0.8346"
"945","rs113588386",17,76101078,"0.05272"
"946","rs150201841",17,76104113,"0.167"
"947","rs560",17,76162133,"0.6883"
"948","rs36119275",17,76421480,"0.5556"
"949","rs36119275",17,76421480,"0.5556"
"950","rs61742072",17,76433898,"0.4662"
"951","rs7405830",17,76472772,"0.6545"
"952","rs691127",17,76497110,"0.9153"
"953","rs59853990",17,76503676,"0.02224"
"954","rs59853990",17,76503676,"0.02224"
"955","rs11651537",17,76528814,"0.1167"
"956","rs894968",17,76567709,"0.301"
"957","rs72849519",17,76793714,"0.7228"
"958","rs3744793",17,76817092,"0.829"
"959","rs186436891",17,76988464,"0.2167"
"960","rs2241950",17,77914571,"0.382"
"961","rs62076647",17,77914571,"0.5923"
"962","rs2304853",17,78073587,"0.05649"
"963","rs2289538",17,78074228,"0.3739"
"964","rs7211773",17,78182430,"0.5294"
"965","rs7211656",17,78182430,"0.5669"
"966","rs8082521",17,78302156,"0.5776"
"967","rs7216493",17,78327366,"0.3037"
"968","rs7216493",17,78327379,"0.3037"
"969","rs35332090",17,78337069,"0.9325"
"970","rs61740658",17,78337583,"0.5693"
"971","rs11547301",17,78518779,"0.6506"
"972","rs13507",17,78973766,"0.8463"
"973","rs145189405",17,79172741,"0.9713"
"974","rs8081747",17,79268822,"0.8963"
"975","rs73358197",17,79285351,"0.1206"
"976","rs145167577",17,79304032,"0.1412"
"977","rs117756453",17,79518110,"0.5708"
"978","rs35078912",17,79661870,"0.4559"
"979","rs2072700",17,79682554,"0.6938"
"980","rs7405872",17,79862649,"0.4994"
"981","rs61746217",17,79993921,"0.7528"
"982","rs4625783",17,80086393,"0.2686"
"983","rs144588703",17,80193904,"0.6995"
"984","rs113733263",17,80273249,"0.582"
"985","rs1132114",17,80279432,"0.6297"
"986","rs3794714",17,80561344,"0.7481"
"987","rs1051855",17,80561344,"0.02268"
"988","rs3794713",17,80561594,"0.03362"
"989","rs3764356",17,80573684,"0.02607"
"990","rs145500346",17,80699223,"0.2091"
"991","rs12450046",17,80790360,"0.05639"
"992","rs9390",17,80899277,"0.2116"
"993","rs34684777",17,40010071,"0.8788"
"994","rs560500",17,15690255,"0.4213"
"995","rs609063",17,28951517,"0.9211"
"996","rs12937850",17,30368522,"0.9404"
"997","rs150902597",17,36203312,"0.6678"
"998","rs62076515",17,45532731,"0.8887"
"999","rs2236737",17,61938098,"0.4225"
"1000","rs145182418",17,62797034,"0.8395"
"1001","rs192879562",17,62963085,"0.06634"
"1002","rs111241317",17,18580746,"0.385"
"1003","rs9901637",17,8076802,"0.06335"
"1004","rs9901637",17,8076802,"0.06335"
"1005","rs9901637",17,8076802,"0.06335"
"1006","rs142273812",18,5243957,"0.2997"
"1007","rs7505285",18,72264399,"0.946"
"1008","rs11795",18,5238440,"0.3567"
"1009","rs73379362",18,5238743,"0.2692"
"1010","rs1059013",18,6925557,"0.4968"
"1011","rs71351458",18,12200921,"0.1637"
"1012","rs4544300",18,14338645,"0.1208"
"1013","rs307079",18,37646521,"0.4327"
"1014","rs192314868",18,53444691,"0.006849"
"1015","rs79842202",18,59421501,"0.9265"
"1016","rs74839095",18,73408208,"0.7359"
"1017","rs61743679",18,12325141,"0.8905"
"1018","rs11659196",18,21062697,"0.6781"
"1019","rs117498128",18,42643272,"0.7734"
"1020","rs72912348",18,45361245,"0.7374"
"1021","rs3809922",18,46448112,"0.4455"
"1022","rs3809922",18,46448112,"0.4455"
"1023","rs3809922",18,46448112,"0.4455"
"1024","rs3752085",18,48190269,"0.3405"
"1025","rs112406127",18,55145395,"0.9446"
"1026","rs660936",18,55146070,"0.3236"
"1027","rs660936",18,55146070,"0.3236"
"1028","rs181917765",18,72921240,"0.8588"
"1029","rs76088733",18,77513843,"0.3533"
"1030","rs3744881",18,77663964,"0.4475"
"1031","rs3744878",18,77895193,"0.9576"
"1032","rs8192597",18,907686,"0.6283"
"1033","rs191633083",18,911297,"0.6176"
"1034","rs1791085",18,3215160,"0.5435"
"1035","rs3817466",18,5410599,"0.6838"
"1036","rs144738522",18,7023189,"0.928"
"1037","rs35739383",18,8783832,"0.2268"
"1038","rs55676538",18,8819244,"0.9841"
"1039","rs17499116",18,9275582,"0.2965"
"1040","rs6505592",18,10787048,"0.1922"
"1041","rs7236433",18,11689702,"0.002063"
"1042","rs2289630",18,11908658,"0.2634"
"1043","rs919",18,12446685,"0.05075"
"1044","rs9957861",18,13387629,"0.3654"
"1045","rs78482894",18,13761928,"0.3992"
"1046","rs45511399",18,13825584,"0.6337"
"1047","rs28555630",18,14848831,"0.8859"
"1048","rs4090319",18,14848831,"0.8501"
"1049","rs17720074",18,19100720,"0.6072"
"1050","rs144096105",18,19231280,"0.06435"
"1051","rs17187262",18,21402297,"0.8452"
"1052","rs1049684",18,21739728,"0.8974"
"1053","rs201386831",18,22006681,"0.8966"
"1054","rs34097443",18,29598849,"0.494"
"1055","rs16962939",18,29844271,"0.007699"
"1056","rs9953127",18,29846617,"0.05887"
"1057","rs3786308",18,29972968,"0.04216"
"1058","rs9965081",18,30846924,"0.9803"
"1059","rs144534810",18,31326010,"0.7808"
"1060","rs3133",18,32469255,"0.7951"
"1061","rs10502637",18,32469988,"0.8236"
"1062","rs7227051",18,32470464,"0.4734"
"1063","rs2249769",18,32834201,"0.04407"
"1064","rs35629953",18,33754503,"0.9253"
"1065","rs12607773",18,33754508,"0.6865"
"1066","rs61735993",18,34273264,"0.3886"
"1067","rs61735994",18,34289145,"0.4625"
"1068","rs145954630",18,34349254,"0.6425"
"1069","rs145954630",18,34349254,"0.6425"
"1070","rs3747896",18,34647345,"0.1508"
"1071","rs3747896",18,34647345,"0.1508"
"1072","rs8096662",18,42533141,"0.3507"
"1073","rs11877062",18,43307245,"0.4473"
"1074","rs2298720",18,43310417,"0.815"
"1075","rs1055066",18,43427621,"0.2153"
"1076","rs72918350",18,43496512,"0.8687"
"1077","rs1981",18,45360975,"0.5307"
"1078","rs12954768",18,45366421,"0.8067"
"1079","rs56003937",18,45555371,"0.5841"
"1080","rs35875164",18,46162995,"0.0887"
"1081","rs35875164",18,46163013,"0.0887"
"1082","rs1038308",18,46284568,"0.3305"
"1083","rs111999307",18,47721265,"0.09496"
"1084","rs3752087",18,48190444,"0.7048"
"1085","rs2229080",18,50432604,"0.7983"
"1086","rs35428499",18,52258545,"0.006779"
"1087","rs74991234",18,52604083,"0.1871"
"1088","rs17831141",18,55035144,"0.5383"
"1089","rs3745069",18,55153198,"0.6337"
"1090","rs6566966",18,56067887,"0.5951"
"1091","rs6566966",18,56067903,"0.5951"
"1092","rs3826594",18,56202954,"0.5055"
"1093","rs55910046",18,56204406,"0.909"
"1094","rs6566987",18,56279022,"0.2008"
"1095","rs9320001",18,59814323,"0.5038"
"1096","rs12455323",18,60053892,"0.593"
"1097","rs9959343",18,61265868,"0.5346"
"1098","rs117595206",18,64169156,"0.644"
"1099","rs144535716",18,64170748,"0.9158"
"1100","rs117426990",18,66343987,"0.7026"
"1101","rs727088",18,67530440,"0.4995"
"1102","rs140604239",18,70210752,"0.7879"
"1103","rs57548743",18,70931702,"0.3431"
"1104","rs76505784",18,72023742,"0.8912"
"1105","rs6566811",18,72163595,"0.8955"
"1106","rs572782834",18,72909866,"0.08797"
"1107","rs4891164",18,74208575,"0.6244"
"1108","rs3813097",18,74209003,"0.1097"
"1109","rs17059541",18,74271503,"0.27"
"1110","rs1048871",18,74691951,"0.6962"
"1111","rs2298645",18,77728137,"0.1921"
"1112","rs140828193",18,77805776,"0.05342"
"1113","rs36083942",18,77894455,"0.6589"
"1114","rs11664365",18,77927880,"0.3554"
"1115","rs3753",18,24035677,"0.6828"
"1116","rs529717656",18,109352,"0.08273"
"1117","rs9947756",18,2946136,"0.01614"
"1118","rs113579663",19,6411832,"0.01067"
"1119","rs152338",19,19868754,"0.2368"
"1120","rs8113074",19,21775512,"0.4976"
"1121","rs118090245",19,28927854,"0.3396"
"1122","rs55853092",19,29504250,"0.2344"
"1123","rs2972632",19,36813087,"0.9655"
"1124","rs396874",19,44397226,"1.488e-07"
"1125","rs35725041",19,46693545,"0.9267"
"1126","rs10422347",19,804958,"0.934"
"1127","rs4112253",19,54786023,"0.6126"
"1128","rs79169271",19,10802199,"0.268"
"1129","rs569462626",19,38610412,"0.8009"
"1130","rs6859",19,45382032,"0.05071"
"1131","rs75849027",19,50128903,"0.7086"
"1132","rs118182626",19,55998316,"0.3014"
"1133","rs118182626",19,55998316,"0.3014"
"1134","rs118182626",19,55998316,"0.3014"
"1135","rs6903",19,17417564,"0.001496"
"1136","rs55637671",19,21133268,"0.5145"
"1137","rs12753",19,44515513,"0.3459"
"1138","rs117236383",19,33872152,"0.04263"
"1139","rs551420089",19,39340416,"0.8488"
"1140","rs1290749",19,50412308,"0.5329"
"1141","rs2238588",19,1576928,"0.1889"
"1142","rs146619376",19,56127439,"0.9344"
"1143","rs1053363",19,7747447,"0.7079"
"1144","rs139174106",19,10227845,"0.07881"
"1145","rs34658893",19,10229588,"0.1139"
"1146","rs116900565",19,10445230,"0.6499"
"1147","rs79817709",19,10596873,"0.01213"
"1148","rs77956256",19,10664017,"0.1867"
"1149","rs12609350",19,10671912,"0.988"
"1150","rs755238",19,11304475,"0.06108"
"1151","rs6887",19,11465313,"0.007182"
"1152","rs4804669",19,12502459,"0.8243"
"1153","rs9823",19,1256997,"0.03946"
"1154","rs144729286",19,12740423,"0.9207"
"1155","rs7251165",19,1438864,"0.03313"
"1156","rs3962158",19,14629151,"0.5844"
"1157","rs12884",19,1576928,"0.1071"
"1158","rs16994495",19,1576928,"0.2079"
"1159","rs3087897",19,15770786,"0.749"
"1160","rs148164602",19,17631818,"0.1744"
"1161","rs141015940",19,18306866,"0.3473"
"1162","rs12608777",19,18375890,"0.4328"
"1163","rs7259046",19,18417378,"0.3616"
"1164","rs145843082",19,18474786,"0.6112"
"1165","rs7648",19,18679362,"0.9417"
"1166","rs1054284",19,19616951,"4.13e-05"
"1167","rs7253519",19,1986521,"0.3023"
"1168","rs7253519",19,1986521,"0.3023"
"1169","rs75333342",19,2072888,"0.3834"
"1170","rs112511886",19,21606391,"0.09125"
"1171","rs145111604",19,21609387,"0.7297"
"1172","rs62108336",19,21719210,"0.5702"
"1173","rs295368",19,23541474,"0.02128"
"1174","rs968688",19,2427267,"0.5582"
"1175","rs138897905",19,2430422,"0.7238"
"1176","rs2288959",19,2917184,"0.2337"
"1177","rs113126588",19,3163186,"0.7832"
"1178","rs259291",19,33167881,"0.8382"
"1179","rs139444314",19,33167881,"0.9148"
"1180","rs12971613",19,3464736,"0.302"
"1181","rs74322196",19,3631542,"0.8127"
"1182","rs3746124",19,3632594,"0.0001157"
"1183","rs112406709",19,36729009,"0.1731"
"1184","rs2912444",19,37039071,"0.5935"
"1185","rs2912444",19,37039071,"0.5935"
"1186","rs2912444",19,37039071,"0.5935"
"1187","rs4802029",19,38055614,"0.9114"
"1188","rs55743020",19,38188233,"0.121"
"1189","rs551420089",19,39340420,"0.8488"
"1190","rs117592327",19,39401712,"0.7716"
"1191","rs2230561",19,3982944,"0.591"
"1192","rs147438357",19,40947530,"0.6355"
"1193","rs17851657",19,4102450,"0.3527"
"1194","rs6509138",19,44570392,"0.6727"
"1195","rs180851626",19,4502549,"0.8556"
"1196","rs7255715",19,4511139,"0.03354"
"1197","rs10856",19,45541388,"0.1766"
"1198","rs192937000",19,45541388,"0.5175"
"1199","rs74846209",19,45650100,"0.7356"
"1200","rs617988",19,46287199,"0.8391"
"1201","rs112108478",19,47422322,"0.173"
"1202","rs112108478",19,47422322,"0.173"
"1203","rs2228163",19,47424069,"0.9304"
"1204","rs11556637",19,47906517,"0.2441"
"1205","rs12608548",19,4792051,"0.4811"
"1206","rs12608548",19,4792051,"0.4811"
"1207","rs2292151",19,4816720,"0.6282"
"1208","rs35910701",19,48244403,"0.461"
"1209","rs35910701",19,48244403,"0.461"
"1210","rs117017052",19,4852207,"0.7561"
"1211","rs73057542",19,49216579,"0.905"
"1212","rs4021",19,49253252,"0.264"
"1213","rs79863139",19,50183790,"0.285"
"1214","rs3745528",19,51302068,"0.1309"
"1215","rs1143699",19,5210763,"0.2338"
"1216","rs2288886",19,52495687,"0.3807"
"1217","rs117633649",19,52537332,"0.1378"
"1218","rs45622033",19,52618470,"0.8308"
"1219","rs10413435",19,52729029,"0.1761"
"1220","rs117861190",19,53058434,"0.7244"
"1221","rs117125329",19,53268989,"0.586"
"1222","rs10425073",19,53642712,"0.1118"
"1223","rs45619231",19,54618977,"0.9409"
"1224","rs114022240",19,54972717,"0.3591"
"1225","rs145361990",19,55494851,"0.3015"
"1226","rs112407198",19,55995399,"0.9609"
"1227","rs146737852",19,56103816,"0.3367"
"1228","rs617073",19,56180967,"0.5661"
"1229","rs617073",19,56180967,"0.5661"
"1230","rs617073",19,56180967,"0.5661"
"1231","rs617073",19,56180976,"0.5661"
"1232","rs617073",19,56180976,"0.5661"
"1233","rs3746218",19,58152996,"0.7345"
"1234","rs525221",19,58489391,"0.9975"
"1235","rs142503772",19,58491377,"0.1108"
"1236","rs142503772",19,58491383,"0.1108"
"1237","rs144955468",19,58906083,"0.1008"
"1238","rs7248090",19,5914597,"0.1138"
"1239","rs7249419",19,5914597,"0.1153"
"1240","rs74174355",19,5915150,"0.1284"
"1241","rs3170527",19,647987,"0.04973"
"1242","rs1053363",19,7747447,"0.7079"
"1243","rs1053363",19,7747447,"0.7079"
"1244","rs45603833",19,7964614,"0.2994"
"1245","rs4986235",19,804611,"0.9293"
"1246","rs147510499",19,868111,"0.7406"
"1247","rs1609458",19,9084299,"0.1459"
"1248","rs10515",19,9523726,"0.6771"
"1249","rs7247159",19,406702,"0.1443"
"1250","rs73503315",19,467750,"0.6097"
"1251","rs117112129",19,518966,"0.1952"
"1252","rs114537924",19,548583,"0.6145"
"1253","rs138732981",19,624896,"0.8646"
"1254","rs2285696",19,763950,"0.9904"
"1255","rs35186399",19,860770,"0.7972"
"1256","rs2230216",19,863222,"0.4032"
"1257","rs117346489",19,867991,"0.6948"
"1258","rs13090",19,868111,"0.3789"
"1259","rs147510499",19,868111,"0.7406"
"1260","rs3810423",19,917378,"0.125"
"1261","rs12973948",19,1005512,"0.4354"
"1262","rs10419707",19,1038420,"0.4765"
"1263","rs10419707",19,1038436,"0.4765"
"1264","rs80142793",19,1456127,"0.8945"
"1265","rs144153954",19,1506054,"0.05909"
"1266","rs56991846",19,1525656,"0.6637"
"1267","rs55953917",19,1535170,"0.6945"
"1268","rs12978609",19,1789554,"0.02135"
